Incident Id,Date of Arrest,Time of Arrest,Primary Charge,Arrestee's Age,Arrestee's Race,Arrestee's Gender,Type of Arrest,Drugs or Alcohol Present,Weapon Present
36387,2016-10-15,0:06,LARCENY,26.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36393,2016-10-15,4:07,OTHER,20.0,A,M,ON VIEW,Y,UNARMED
36406,2016-10-17,17:12,OTHER,63.0,B,M,ON VIEW,Y,UNARMED
36407,2016-10-18,13:21,ALCOHOL,50.0,B,M,SUMMONED/CITED,Y,UNARMED
36414,2016-10-19,16:01,TRESPASSING,27.0,W,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36417,2016-10-20,2:55,OTHER,20.0,W,F,ON VIEW,N,UNARMED
36421,2016-10-21,22:40,ALCOHOL,19.0,W,M,SUMMONED/CITED,Y,UNARMED
36422,2016-10-21,22:40,DRUGS,21.0,W,F,SUMMONED/CITED,Y,UNARMED
36424,2016-10-23,10:48,FAIL TO APPEAR,23.0,W,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36439,2016-10-27,0:45,OTHER,18.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36442,2016-10-27,13:44,FAIL TO APPEAR,52.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36448,2016-10-27,22:52,OTHER,23.0,B,M,ON VIEW,U,UNARMED
36450,2016-10-28,8:00,ASSAULT,19.0,B,M,SUMMONED/CITED,N,UNARMED
36453,2016-10-28,12:42,ASSAULT,39.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36457,2016-10-28,18:30,ALCOHOL,31.0,B,M,SUMMONED/CITED,N,UNARMED
36479,2016-10-29,23:34,OTHER,20.0,A,M,SUMMONED/CITED,Y,UNARMED
36471,2016-10-29,23:50,OTHER,19.0,A,M,SUMMONED/CITED,Y,UNARMED
36483,2016-10-31,12:20,TRESPASSING,37.0,B,M,ON VIEW,N,UNARMED
36478,2016-10-31,22:28,OTHER,31.0,W,M,ON VIEW,Y,UNARMED
36490,2016-11-02,15:08,OTHER,28.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36495,2016-11-03,23:25,FAIL TO APPEAR,70.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
36508,2016-11-06,4:13,DRUGS,20.0,W,M,SUMMONED/CITED,Y,UNARMED
36512,2016-11-07,12:57,ALCOHOL,70.0,B,M,SUMMONED/CITED,Y,UNARMED
36524,2016-11-11,7:34,OTHER,57.0,B,F,SUMMONED/CITED,N,UNARMED
36525,2016-11-11,16:38,ALCOHOL,25.0,B,M,SUMMONED/CITED,Y,UNARMED
36532,2016-11-13,2:18,ALCOHOL,20.0,W,M,ON VIEW,Y,UNARMED
36545,2016-11-19,13:47,ALCOHOL,56.0,W,M,ON VIEW,Y,UNARMED
36546,2016-11-19,14:18,ALCOHOL,32.0,A,M,SUMMONED/CITED,Y,UNARMED
36552,2016-11-21,0:40,DRUGS,26.0,B,M,ON VIEW,Y,UNARMED
36558,2016-11-22,15:12,TRESPASSING,53.0,W,M,SUMMONED/CITED,U,UNARMED
36583,2016-11-29,10:14,ASSAULT,55.0,W,M,SUMMONED/CITED,Y,UNARMED
36585,2016-11-30,1:30,DWI,20.0,W,M,SUMMONED/CITED,Y,UNARMED
36587,2016-11-30,12:17,TRESPASSING,20.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36591,2016-12-01,17:44,ALCOHOL,55.0,B,M,SUMMONED/CITED,Y,UNARMED
36598,2016-12-03,14:06,FAIL TO APPEAR,24.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36599,2016-12-03,16:21,OTHER,30.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36600,2016-12-03,23:55,ALCOHOL,21.0,W,M,SUMMONED/CITED,Y,UNARMED
36603,2016-12-04,0:23,OTHER,21.0,W,M,SUMMONED/CITED,Y,UNARMED
36606,2016-12-04,0:42,ALCOHOL,20.0,W,M,SUMMONED/CITED,Y,UNARMED
36614,2016-12-06,15:17,ALCOHOL,52.0,B,M,SUMMONED/CITED,Y,UNARMED
36633,2016-12-10,5:11,ALCOHOL,23.0,W,M,ON VIEW,Y,UNARMED
36646,2016-12-13,9:10,FAIL TO APPEAR,72.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
36657,2016-12-15,16:27,FAIL TO APPEAR,57.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36659,2016-12-15,19:06,DRUGS,22.0,W,M,SUMMONED/CITED,Y,UNARMED
36660,2016-12-15,20:02,OTHER,34.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36658,2016-12-15,21:12,FAIL TO APPEAR,34.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36663,2016-12-16,13:24,TRESPASSING,57.0,W,M,ON VIEW,Y,UNARMED
36671,2016-12-18,21:57,OTHER,20.0,B,M,SUMMONED/CITED,Y,UNARMED
36688,2016-12-21,12:34,DRUGS,44.0,W,M,ON VIEW,Y,UNARMED
36684,2016-12-21,23:30,DRUGS,35.0,W,M,SUMMONED/CITED,Y,UNARMED
36687,2016-12-22,3:38,DWI,37.0,W,M,ON VIEW,Y,UNARMED
36691,2016-12-23,14:19,FAIL TO APPEAR,52.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
36690,2016-12-23,17:27,FAIL TO APPEAR,45.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
36693,2016-12-25,13:29,DRUGS,38.0,B,M,SUMMONED/CITED,Y,UNARMED
36697,2016-12-26,22:34,DRUGS,21.0,W,M,SUMMONED/CITED,Y,UNARMED
36700,2016-12-28,13:41,FAIL TO APPEAR,27.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36702,2016-12-29,15:41,ALCOHOL,39.0,W,F,ON VIEW,Y,UNARMED
36707,2016-12-31,18:42,OTHER,51.0,B,M,SUMMONED/CITED,N,UNARMED
36708,2017-01-01,0:30,OTHER,19.0,W,M,SUMMONED/CITED,Y,UNARMED
36709,2017-01-01,17:14,OTHER,62.0,W,M,SUMMONED/CITED,Y,UNARMED
36710,2017-01-01,18:17,OTHER,44.0,W,M,ON VIEW,Y,UNARMED
36717,2017-01-02,10:04,LARCENY,37.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36713,2017-01-02,10:36,FAIL TO APPEAR,23.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36726,2017-01-05,1:01,TRESPASSING,27.0,W,M,SUMMONED/CITED,Y,UNARMED
36731,2017-01-06,1:58,OTHER,22.0,W,F,ON VIEW,Y,UNARMED
36733,2017-01-06,3:06,OTHER,23.0,B,M,ON VIEW,Y,SHOTGUN
36737,2017-01-07,17:04,TRESPASSING,27.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
36744,2017-01-11,0:42,OTHER,27.0,B,M,ON VIEW,N,UNARMED
36747,2017-01-12,19:33,DRUGS,27.0,W,F,ON VIEW,Y,UNARMED
36749,2017-01-13,7:01,ASSAULT,25.0,W,M,ON VIEW,U,UNARMED
36753,2017-01-13,23:46,OTHER,22.0,W,F,SUMMONED/CITED,Y,UNARMED
36756,2017-01-15,1:10,OTHER,20.0,W,F,SUMMONED/CITED,N,UNARMED
36766,2017-01-18,9:00,OTHER,43.0,B,F,SUMMONED/CITED,N,UNARMED
36765,2017-01-18,12:54,LARCENY,62.0,W,F,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
36767,2017-01-20,2:53,DRUGS,29.0,B,M,SUMMONED/CITED,Y,UNARMED
36783,2017-01-21,16:43,ALCOHOL,52.0,B,F,ON VIEW,Y,UNARMED
36795,2017-01-24,8:24,OTHER,49.0,W,M,SUMMONED/CITED,N,UNARMED
36796,2017-01-24,15:30,FAIL TO APPEAR,27.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36808,2017-01-28,23:49,LARCENY,57.0,B,M,SUMMONED/CITED,N,UNARMED
36814,2017-01-30,20:01,DWI,24.0,W,M,ON VIEW,Y,UNARMED
36815,2017-01-31,11:00,DRUGS,52.0,B,M,SUMMONED/CITED,Y,UNARMED
36820,2017-02-01,23:39,DWI,50.0,W,M,ON VIEW,Y,UNARMED
36832,2017-02-03,23:50,DRUGS,38.0,W,F,SUMMONED/CITED,Y,UNARMED
36829,2017-02-04,2:57,DWI,30.0,W,M,ON VIEW,Y,UNARMED
36830,2017-02-05,11:12,TRESPASSING,25.0,B,M,SUMMONED/CITED,U,UNARMED
36831,2017-02-05,16:45,ASSAULT,46.0,W,M,ON VIEW,Y,UNARMED
36836,2017-02-07,19:00,ASSAULT,21.0,B,F,SUMMONED/CITED,U,UNARMED
36844,2017-02-09,20:19,LARCENY,46.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
24081,2010-01-01,12:56,FAIL TO APPEAR,18.0,W,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36850,2017-02-11,22:18,DRUGS,52.0,B,M,SUMMONED/CITED,Y,UNARMED
24085,2010-01-02,1:37,OTHER,21.0,W,M,ON VIEW,Y,UNARMED
36860,2017-02-13,18:42,FAIL TO APPEAR,27.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
24087,2010-01-02,16:18,FAIL TO APPEAR,23.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36867,2017-02-15,23:53,DRUGS,31.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
24089,2010-01-04,17:24,OTHER,56.0,B,F,ON VIEW,N,UNARMED
36873,2017-02-16,22:50,DRUGS,33.0,B,M,SUMMONED/CITED,Y,UNARMED
36884,2017-02-18,18:15,DWI,24.0,W,M,ON VIEW,Y,UNARMED
24094,2010-01-06,21:59,TRESPASSING,55.0,W,M,SUMMONED/CITED,Y,UNARMED
36886,2017-02-19,0:40,OTHER,20.0,W,F,SUMMONED/CITED,N,UNARMED
24100,2010-01-08,19:57,DWI,27.0,W,M,ON VIEW,Y,UNARMED
36888,2017-02-19,1:10,OTHER,20.0,W,M,SUMMONED/CITED,U,UNARMED
24107,2010-01-09,21:23,ALCOHOL,48.0,B,F,SUMMONED/CITED,N,UNARMED
36908,2017-02-21,15:31,OTHER,21.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36907,2017-02-22,9:42,ALCOHOL,46.0,B,M,SUMMONED/CITED,Y,UNARMED
36915,2017-02-23,18:54,FAIL TO APPEAR,20.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
24113,2010-01-11,2:52,ALCOHOL,18.0,W,M,ON VIEW,Y,UNARMED
36923,2017-02-25,2:13,DWI,25.0,W,F,ON VIEW,Y,UNARMED
24116,2010-01-12,6:51,OTHER,54.0,B,M,SUMMONED/CITED,N,UNARMED
36926,2017-02-25,18:29,OTHER,59.0,W,M,ON VIEW,N,UNARMED
36932,2017-02-27,17:55,FAIL TO APPEAR,62.0,W,F,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
36933,2017-02-28,19:41,ALCOHOL,55.0,W,M,SUMMONED/CITED,Y,UNARMED
24123,2010-01-14,2:32,DWI,32.0,W,M,ON VIEW,Y,UNARMED
36934,2017-02-28,20:38,ALCOHOL,33.0,W,M,SUMMONED/CITED,Y,UNARMED
24130,2010-01-14,17:00,FAIL TO APPEAR,22.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36940,2017-03-03,2:15,ASSAULT,22.0,W,M,SUMMONED/CITED,Y,UNARMED
24137,2010-01-15,13:45,OTHER,32.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36959,2017-03-04,4:39,OTHER,20.0,W,M,SUMMONED/CITED,Y,UNARMED
24135,2010-01-15,15:52,LARCENY,40.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36947,2017-03-04,16:13,OTHER,18.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
24169,2010-01-24,1:56,ALCOHOL,20.0,W,F,SUMMONED/CITED,Y,UNARMED
36970,2017-03-08,17:22,ASSAULT,24.0,B,M,ON VIEW,U,UNARMED
24170,2010-01-24,8:32,OTHER,20.0,W,F,ON VIEW,Y,UNARMED
36980,2017-03-11,11:05,OTHER,34.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
24171,2010-01-26,3:03,OTHER,30.0,W,M,ON VIEW,Y,UNARMED
24173,2010-01-26,21:28,FAIL TO APPEAR,21.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
36984,2017-03-12,14:13,DRUGS,57.0,W,M,SUMMONED/CITED,Y,UNARMED
24195,2010-02-03,19:33,FAIL TO APPEAR,29.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
36990,2017-03-12,17:51,ALCOHOL,62.0,W,F,SUMMONED/CITED,Y,UNARMED
24206,2010-02-06,2:18,DWI,21.0,W,M,ON VIEW,Y,UNARMED
36999,2017-03-16,22:09,FAIL TO APPEAR,24.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37004,2017-03-17,14:35,ALCOHOL,45.0,B,F,SUMMONED/CITED,Y,UNARMED
24218,2010-02-07,17:16,LARCENY,32.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
37005,2017-03-17,21:57,OTHER,49.0,B,M,ON VIEW,N,UNARMED
24219,2010-02-08,2:01,ASSAULT,22.0,W,M,ON VIEW,Y,UNARMED
37024,2017-03-23,14:48,OTHER,28.0,B,M,ON VIEW,N,UNARMED
24221,2010-02-08,5:18,DWI,28.0,B,M,ON VIEW,Y,UNARMED
37030,2017-03-25,1:14,OTHER,22.0,W,M,SUMMONED/CITED,Y,UNARMED
37038,2017-03-25,20:08,OTHER,51.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
24225,2010-02-09,10:03,FAIL TO APPEAR,26.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37049,2017-03-27,18:23,OTHER,55.0,B,M,SUMMONED/CITED,Y,UNARMED
24226,2010-02-09,14:47,OTHER,20.0,W,F,SUMMONED/CITED,N,UNARMED
37061,2017-04-01,12:40,OTHER,20.0,W,M,SUMMONED/CITED,U,UNARMED
24230,2010-02-09,15:18,OTHER,45.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
37062,2017-04-01,12:47,ALCOHOL,49.0,W,M,SUMMONED/CITED,N,UNARMED
37064,2017-04-01,15:07,FAIL TO APPEAR,49.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
24233,2010-02-12,4:05,OTHER,55.0,B,M,SUMMONED/CITED,Y,UNARMED
37069,2017-04-02,6:24,DWI,22.0,B,M,ON VIEW,Y,UNARMED
37075,2017-04-04,0:49,OTHER,19.0,W,M,SUMMONED/CITED,Y,UNARMED
24246,2010-02-14,22:15,FAIL TO APPEAR,49.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37080,2017-04-04,19:20,ALCOHOL,51.0,W,M,SUMMONED/CITED,Y,UNARMED
24258,2010-02-17,2:08,DWI,24.0,W,M,ON VIEW,Y,UNARMED
37089,2017-04-06,12:18,ALCOHOL,53.0,B,F,SUMMONED/CITED,Y,UNARMED
24311,2010-02-19,18:32,OTHER,45.0,B,M,SUMMONED/CITED,Y,UNARMED
37094,2017-04-08,3:30,DWI,41.0,B,F,ON VIEW,Y,UNARMED
24271,2010-02-20,2:51,DWI,48.0,W,M,ON VIEW,Y,UNARMED
37104,2017-04-08,23:15,ALCOHOL,37.0,B,M,SUMMONED/CITED,N,UNARMED
24273,2010-02-20,21:20,OTHER,42.0,B,M,ON VIEW,N,UNARMED
24275,2010-02-21,2:31,OTHER,39.0,W,M,ON VIEW,Y,UNARMED
37119,2017-04-12,16:00,TRESPASSING,48.0,B,M,SUMMONED/CITED,Y,UNARMED
24284,2010-02-23,19:36,DRUGS,28.0,B,M,ON VIEW,Y,UNARMED
37122,2017-04-12,21:19,TRESPASSING,40.0,W,M,SUMMONED/CITED,Y,UNARMED
24301,2010-02-27,12:27,FAIL TO APPEAR,20.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37121,2017-04-13,0:19,TRESPASSING,24.0,B,M,SUMMONED/CITED,N,UNARMED
24307,2010-03-01,18:09,OTHER,21.0,B,M,ON VIEW,N,UNARMED
37127,2017-04-14,13:38,FAIL TO APPEAR,52.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
24313,2010-03-03,2:07,DWI,24.0,W,M,ON VIEW,Y,UNARMED
37135,2017-04-17,10:30,TRESPASSING,20.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
24315,2010-03-03,23:26,ASSAULT,34.0,B,M,ON VIEW,U,UNARMED
37139,2017-04-18,15:07,ALCOHOL,53.0,B,F,ON VIEW,Y,UNARMED
24329,2010-03-05,23:38,OTHER,24.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
24331,2010-03-06,3:52,ASSAULT,28.0,B,M,ON VIEW,Y,UNARMED
37153,2017-04-22,19:31,TRESPASSING,23.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
24334,2010-03-06,20:47,DWI,32.0,W,M,ON VIEW,Y,UNARMED
37154,2017-04-23,0:38,DWI,29.0,W,F,ON VIEW,Y,UNARMED
24346,2010-03-08,0:12,ASSAULT,30.0,B,M,ON VIEW,Y,UNARMED
37162,2017-04-25,20:42,FAIL TO APPEAR,49.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
37169,2017-04-26,22:30,LARCENY,32.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
24372,2010-03-12,0:01,OTHER,55.0,B,M,ON VIEW,U,UNARMED
37170,2017-04-27,0:41,DRUGS,24.0,W,M,ON VIEW,Y,UNARMED
24369,2010-03-12,11:45,ASSAULT,38.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37172,2017-04-27,19:53,DWI,23.0,W,M,ON VIEW,Y,UNARMED
24371,2010-03-12,17:10,DWI,32.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37194,2017-04-27,22:03,ALCOHOL,38.0,W,M,SUMMONED/CITED,Y,UNARMED
24378,2010-03-13,13:13,OTHER,37.0,W,M,ON VIEW,N,UNARMED
37174,2017-04-28,3:00,OTHER,21.0,B,F,ON VIEW,Y,HANDGUN
24384,2010-03-15,21:58,DRUGS,27.0,B,M,SUMMONED/CITED,U,UNARMED
24386,2010-03-16,1:15,LARCENY,20.0,W,M,ON VIEW,N,UNARMED
37192,2017-04-30,4:44,OTHER,37.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
24403,2010-03-19,12:15,OTHER,58.0,W,M,SUMMONED/CITED,Y,UNARMED
37200,2017-05-03,0:51,LARCENY,53.0,B,M,ON VIEW,N,UNARMED
24405,2010-03-19,12:15,OTHER,66.0,B,M,SUMMONED/CITED,Y,UNARMED
37216,2017-05-04,4:48,DWI,32.0,W,F,ON VIEW,Y,UNARMED
24407,2010-03-20,0:19,LARCENY,18.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37217,2017-05-04,18:53,ASSAULT,22.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
24418,2010-03-21,0:13,ALCOHOL,19.0,W,M,SUMMONED/CITED,Y,UNARMED
37222,2017-05-05,23:49,OTHER,49.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
24419,2010-03-21,0:13,OTHER,21.0,W,M,SUMMONED/CITED,Y,UNARMED
37221,2017-05-06,2:15,ALCOHOL,22.0,W,F,SUMMONED/CITED,Y,UNARMED
24432,2010-03-21,3:50,LARCENY,48.0,B,F,ON VIEW,Y,UNARMED
37237,2017-05-06,19:41,ALCOHOL,52.0,B,M,SUMMONED/CITED,Y,UNARMED
24421,2010-03-21,17:15,ASSAULT,21.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37231,2017-05-06,21:00,TRESPASSING,55.0,W,M,ON VIEW,Y,UNARMED
24426,2010-03-22,19:05,LARCENY,24.0,W,M,ON VIEW,N,UNARMED
37243,2017-05-08,10:52,FAIL TO APPEAR,65.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
24434,2010-03-25,3:13,DWI,28.0,A,M,ON VIEW,Y,UNARMED
37245,2017-05-09,11:13,DRUGS,23.0,B,M,SUMMONED/CITED,Y,UNARMED
24440,2010-03-25,22:05,FAIL TO APPEAR,21.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37265,2017-05-15,0:30,OTHER,48.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
24442,2010-03-26,17:32,OTHER,35.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
37268,2017-05-16,13:01,DWI,49.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
24450,2010-03-28,2:14,ASSAULT,27.0,B,M,ON VIEW,Y,UNARMED
37274,2017-05-17,12:49,FAIL TO APPEAR,40.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37284,2017-05-19,19:04,TRESPASSING,52.0,B,M,SUMMONED/CITED,N,UNARMED
24485,2010-04-02,18:06,ASSAULT,19.0,W,F,ON VIEW,N,UNARMED
37296,2017-05-22,8:48,DWI,27.0,A,F,ON VIEW,Y,UNARMED
24487,2010-04-03,2:03,DWI,28.0,W,M,ON VIEW,Y,UNARMED
24495,2010-04-03,18:30,FAIL TO APPEAR,40.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
37306,2017-05-23,16:55,ASSAULT,21.0,B,F,ON VIEW,U,UNARMED
24499,2010-04-04,3:20,OTHER,27.0,W,M,SUMMONED/CITED,Y,UNARMED
37305,2017-05-23,17:30,OTHER,31.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,HANDGUN
24506,2010-04-06,18:54,FAIL TO APPEAR,58.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37303,2017-05-23,17:37,FAIL TO APPEAR,24.0,H,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
24511,2010-04-07,13:50,DRUGS,45.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
24513,2010-04-08,21:19,TRESPASSING,45.0,B,M,SUMMONED/CITED,U,UNARMED
37316,2017-05-26,16:42,TRESPASSING,54.0,B,M,SUMMONED/CITED,U,UNARMED
24516,2010-04-09,0:10,DWI,57.0,W,M,ON VIEW,Y,UNARMED
37318,2017-05-27,3:38,ALCOHOL,50.0,W,F,ON VIEW,Y,UNARMED
24523,2010-04-09,15:37,DRUGS,30.0,W,M,SUMMONED/CITED,Y,UNARMED
37322,2017-05-27,8:32,OTHER,55.0,B,M,SUMMONED/CITED,Y,UNARMED
24519,2010-04-10,18:12,ALCOHOL,18.0,W,M,ON VIEW,Y,UNARMED
37490,2017-05-27,14:15,ALCOHOL,25.0,A,M,SUMMONED/CITED,N,UNARMED
37320,2017-05-27,18:41,DRUGS,29.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
24532,2010-04-14,6:54,DWI,47.0,B,F,ON VIEW,Y,UNARMED
37323,2017-05-28,12:08,TRESPASSING,52.0,B,M,SUMMONED/CITED,U,UNARMED
24538,2010-04-15,11:13,OTHER,18.0,B,M,ON VIEW,N,UNARMED
37331,2017-05-29,16:08,OTHER,62.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
24542,2010-04-16,2:18,DRUGS,25.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
37330,2017-05-29,17:42,ALCOHOL,53.0,B,F,SUMMONED/CITED,Y,UNARMED
24547,2010-04-16,18:21,OTHER,32.0,W,M,ON VIEW,N,UNARMED
37332,2017-05-30,2:57,ASSAULT,20.0,B,M,ON VIEW,N,UNARMED
24551,2010-04-17,3:00,DWI,32.0,B,M,ON VIEW,Y,UNARMED
37338,2017-05-30,21:05,ASSAULT,58.0,W,M,SUMMONED/CITED,N,UNARMED
24560,2010-04-18,19:46,ALCOHOL,23.0,B,M,SUMMONED/CITED,Y,UNARMED
37342,2017-06-01,13:30,OTHER,30.0,B,M,ON VIEW,U,UNARMED
24563,2010-04-19,8:29,FAIL TO APPEAR,38.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37346,2017-06-01,17:19,DWI,35.0,W,M,ON VIEW,Y,UNARMED
24569,2010-04-20,17:00,OTHER,46.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37343,2017-06-01,18:39,TRESPASSING,54.0,W,M,SUMMONED/CITED,U,UNARMED
24570,2010-04-20,17:43,OTHER,25.0,W,M,ON VIEW,N,UNARMED
37351,2017-06-03,21:04,OTHER,57.0,B,M,ON VIEW,Y,UNARMED
24582,2010-04-22,17:49,OTHER,55.0,W,F,SUMMONED/CITED,N,UNARMED
37357,2017-06-04,0:28,OTHER,21.0,W,M,SUMMONED/CITED,N,UNARMED
37359,2017-06-05,14:43,ALCOHOL,65.0,B,M,SUMMONED/CITED,Y,UNARMED
37371,2017-06-07,19:47,ASSAULT,34.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
24595,2010-04-24,3:15,OTHER,19.0,B,M,SUMMONED/CITED,Y,UNARMED
37375,2017-06-08,17:23,DWI,50.0,W,F,ON VIEW,Y,UNARMED
24608,2010-04-28,15:00,LARCENY,35.0,B,F,SUMMONED/CITED,N,UNARMED
37384,2017-06-10,8:04,OTHER,24.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
24615,2010-04-29,19:51,FAIL TO APPEAR,22.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37387,2017-06-10,21:54,ALCOHOL,45.0,B,M,SUMMONED/CITED,Y,UNARMED
24619,2010-04-30,17:38,FAIL TO APPEAR,33.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37395,2017-06-12,23:59,OTHER,18.0,B,M,ON VIEW,N,UNARMED
24629,2010-04-30,18:52,OTHER,20.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37427,2017-06-20,13:34,FAIL TO APPEAR,51.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
24625,2010-05-01,14:21,DWI,62.0,W,F,ON VIEW,Y,UNARMED
37426,2017-06-20,13:37,ALCOHOL,31.0,W,F,SUMMONED/CITED,U,UNARMED
24638,2010-05-02,1:18,OTHER,23.0,W,F,ON VIEW,Y,UNARMED
37430,2017-06-21,19:41,OTHER,27.0,B,M,ON VIEW,Y,UNARMED
24645,2010-05-03,15:03,DWI,25.0,W,M,ON VIEW,Y,UNARMED
37447,2017-06-25,10:42,TRESPASSING,68.0,W,M,SUMMONED/CITED,N,UNARMED
24649,2010-05-04,16:48,FAIL TO APPEAR,47.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37459,2017-06-30,20:48,ALCOHOL,44.0,B,M,SUMMONED/CITED,Y,UNARMED
24658,2010-05-05,18:59,LARCENY,58.0,W,M,ON VIEW,Y,UNARMED
